user_id,username,real_name,email,phone,age,gender,height_cm,initial_weight_kg,bmi,fitness_goal,member_type,join_date,role
221,zhouwei220,刘波,wsun@example.com,15013173282,25,女,161.9,57.4,21.9,增肌,年卡,2024-09-19,STUDENT
222,jingluo221,钟红梅,llu@example.org,14550833804,45,女,150.0,48.9,21.7,增肌,年卡,2025-07-21,STUDENT
223,pinglei222,杨晶,panfang@example.net,13070325348,33,女,153.5,56.6,24.0,减脂,年卡,2024-04-26,STUDENT
224,xiongming223,刘玉英,xia97@example.com,13872397274,19,女,161.8,50.2,19.2,减脂,月卡,2024-12-10,STUDENT
225,bren224,王飞,sfeng@example.net,13146484660,37,男,168.9,59.4,20.8,减脂,年卡,2024-09-05,STUDENT
226,junshen225,赵梅,jiaxia@example.net,14747128234,26,女,159.7,63.4,24.9,塑形,年卡,2025-06-13,STUDENT
227,ytao226,张淑兰,gongjie@example.com,13099566741,33,男,166.1,70.4,25.5,塑形,季卡,2025-01-05,STUDENT
228,min99227,蒋红梅,djin@example.org,18637854647,57,男,168.8,61.6,21.6,减重,年卡,2024-09-29,STUDENT
229,xiulan66228,何丹,chao93@example.net,13824773550,35,男,171.4,61.4,20.9,减重,次卡,2024-11-21,STUDENT
230,qiang82229,张鑫,xiaotao@example.org,15604797514,31,男,168.7,58.1,20.4,增肌,年卡,2025-10-16,STUDENT
231,ping32230,勾平,gang21@example.net,15619243524,34,女,169.8,63.8,22.1,减重,年卡,2024-02-19,STUDENT
232,xiuyingliao231,朱梅,gang58@example.com,14516574199,65,男,167.8,69.4,24.6,减重,年卡,2025-07-31,STUDENT
233,xiagong232,方玉珍,pingsong@example.org,18704629286,50,女,159.4,54.2,21.3,减重,年卡,2025-09-27,STUDENT
234,yuanfang233,郑建国,minghu@example.com,18940925159,32,女,163.1,64.5,24.3,增肌,年卡,2024-07-01,STUDENT
235,yinfang234,吕冬梅,kjin@example.com,18860614935,24,女,157.3,50.2,20.3,减重,季卡,2025-05-17,STUDENT
236,xiuying80235,王雪,minghuang@example.net,13034014274,33,男,170.3,49.6,17.1,减重,月卡,2025-10-04,STUDENT
237,smeng236,邓秀英,omo@example.net,18229894114,27,男,162.9,74.6,28.1,减脂,年卡,2024-03-30,STUDENT
238,mfang237,庄丽,yong52@example.net,15673366669,24,男,181.9,76.9,23.3,减重,年卡,2024-03-23,STUDENT
239,yongxiang238,罗建华,zengfang@example.org,18996671197,38,女,162.9,60.8,22.9,减重,季卡,2025-04-23,STUDENT
240,lli239,田波,xia50@example.com,18730462284,65,女,175.4,78.0,25.4,增肌,年卡,2025-04-27,STUDENT
241,jing62240,张利,ping88@example.net,15279103978,30,女,159.4,48.6,19.1,塑形,月卡,2024-01-28,STUDENT
242,oyuan241,孙荣,ping52@example.org,13812922387,53,女,152.0,52.2,22.6,增肌,年卡,2024-07-26,STUDENT
243,duxia242,鞠晶,xiuying40@example.com,18743604896,28,男,167.5,55.3,19.7,增肌,月卡,2025-04-10,STUDENT
244,weixie243,孙想,gtang@example.net,14563435460,25,女,156.8,46.1,18.8,减脂,月卡,2024-07-12,STUDENT
245,xiazheng244,田慧,guiying49@example.net,13157442979,50,男,182.1,88.4,26.6,增肌,季卡,2024-07-15,STUDENT
246,wanli245,杨峰,juantan@example.com,13991125141,24,男,172.0,84.1,28.4,塑形,季卡,2024-09-17,STUDENT
247,min39246,汪艳,mingxiong@example.com,13207937451,46,女,160.4,49.9,19.4,减重,年卡,2025-04-25,STUDENT
248,wei93247,秦瑞,li80@example.net,13793041693,27,女,167.6,66.4,23.6,减重,季卡,2025-09-12,STUDENT
249,wei95248,林淑珍,junluo@example.org,13479635146,41,男,165.8,64.4,23.4,减重,季卡,2024-08-26,STUDENT
250,qiuwei249,钱刚,qiangkong@example.net,15650023091,38,女,155.6,43.2,17.9,减脂,月卡,2025-10-02,STUDENT
251,panchao250,叶冬梅,xyin@example.net,18931874605,21,男,177.6,93.7,29.7,减脂,年卡,2024-06-30,STUDENT
252,weiyao251,张瑜,li49@example.com,15630946207,30,男,163.6,68.8,25.7,减重,月卡,2024-10-19,STUDENT
253,gang56252,陈楠,jiafang@example.org,13353189108,45,女,156.7,50.5,20.5,减重,年卡,2024-07-29,STUDENT
254,li61253,冯桂香,qianjing@example.net,15771740712,26,男,168.4,60.7,21.4,增肌,季卡,2025-12-21,STUDENT
255,leixiuying254,黄婷婷,chenlei@example.net,18081366653,39,女,160.2,50.1,19.5,减重,年卡,2024-07-04,STUDENT
256,ping52255,王淑华,yinli@example.com,13513248883,57,男,173.6,71.9,23.8,减重,季卡,2024-03-12,STUDENT
257,xpeng256,黎海燕,gqiao@example.net,18501114113,31,女,158.8,48.6,19.3,增肌,季卡,2025-10-14,STUDENT
258,natian257,马欣,zwei@example.net,18971612441,27,女,157.1,59.9,24.3,减重,季卡,2025-01-10,STUDENT
259,jie59258,曾杨,pwang@example.com,15939673071,38,女,162.5,50.4,19.1,塑形,季卡,2025-06-19,STUDENT
260,li75259,张明,na84@example.org,15620789179,37,女,160.5,62.5,24.3,减重,季卡,2025-06-01,STUDENT
261,jun64260,胡杰,duwei@example.net,14527203463,51,女,151.7,54.3,23.6,减脂,次卡,2024-06-14,STUDENT
262,jiefan261,熊利,xiongjun@example.org,13560049393,26,男,168.0,72.6,25.7,减重,年卡,2025-11-04,STUDENT
263,liqiao262,陆鑫,yeyang@example.net,18857466088,51,女,156.2,41.5,17.0,减重,季卡,2024-11-08,STUDENT
264,weifan263,池博,weihuang@example.com,13395880135,42,女,151.9,51.1,22.1,塑形,季卡,2024-07-31,STUDENT
265,guiying28264,乔岩,xiulan36@example.com,13621810913,34,女,161.3,50.2,19.3,增肌,年卡,2025-10-03,STUDENT
266,mqiu265,田想,xia98@example.org,13935244206,28,女,163.2,45.3,17.0,减重,月卡,2024-02-15,STUDENT
267,laijie266,王淑珍,tfan@example.net,18573021356,33,女,159.7,46.8,18.4,减重,季卡,2024-09-21,STUDENT
268,leiwang267,吴欢,zengna@example.com,14551346719,23,女,156.7,54.4,22.1,减重,次卡,2025-10-25,STUDENT
269,lzhu268,侯凯,dzhang@example.com,15098652524,24,女,155.7,50.5,20.8,减脂,年卡,2025-07-12,STUDENT
270,qiangding269,吴浩,houfang@example.net,13939085274,58,女,165.0,55.2,20.3,减重,月卡,2024-03-02,STUDENT
271,gang75270,黄桂香,penglei@example.com,15074872543,32,男,177.0,64.6,20.6,减脂,年卡,2024-12-08,STUDENT
272,xiazhang271,金帅,wuyan@example.org,15307711372,27,男,175.2,86.9,28.3,减脂,季卡,2024-02-26,STUDENT
273,hxia272,蒋瑞,ping96@example.net,13779172017,27,男,157.2,53.4,21.6,增肌,季卡,2024-11-21,STUDENT
274,wqiu273,张建平,bren@example.com,14572844780,47,女,162.9,56.8,21.4,增肌,年卡,2025-05-17,STUDENT
275,xiena274,许红霞,mzhou@example.net,13236814274,60,女,161.9,52.9,20.2,减重,月卡,2025-10-08,STUDENT
276,yangli275,罗岩,yan81@example.org,18177928104,33,男,172.5,70.0,23.5,增肌,次卡,2025-01-29,STUDENT
277,yandeng276,孙畅,qiuxia@example.org,13081607594,37,女,165.8,62.6,22.8,增肌,年卡,2024-03-09,STUDENT
278,xiulan80277,刘柳,jiejin@example.com,15962445713,23,男,174.0,68.9,22.8,减重,季卡,2025-08-02,STUDENT
279,yang17278,邹玉华,minzhu@example.com,13443788957,25,男,169.1,64.9,22.7,减重,年卡,2024-08-31,STUDENT
280,junxiong279,李杰,juan93@example.org,18986709297,44,男,174.4,69.1,22.7,减脂,月卡,2025-02-09,STUDENT
281,hmo280,魏瑜,zoulei@example.org,13228270170,33,女,161.4,73.6,28.2,增肌,年卡,2025-10-08,STUDENT
282,yong15281,高畅,li06@example.com,13698347692,23,男,177.2,72.3,23.0,减脂,年卡,2025-01-04,STUDENT
283,fxu282,何佳,yong38@example.org,15820756670,20,男,179.2,73.1,22.8,减脂,次卡,2025-10-27,STUDENT
284,liwu283,曾静,min27@example.net,15828152156,44,男,159.8,53.5,21.0,减重,月卡,2025-05-06,STUDENT
285,fang38284,张俊,yang48@example.com,15156928691,34,女,150.6,47.5,20.9,增肌,季卡,2024-03-12,STUDENT
286,xiulanyi285,高旭,jiepeng@example.net,13046511661,60,男,172.1,86.0,29.0,减脂,年卡,2025-09-18,STUDENT
287,yuanyan286,张飞,oxiao@example.com,13078958102,28,男,174.0,70.6,23.3,减重,年卡,2024-04-12,STUDENT
288,leizhao287,许云,qiang44@example.org,15048139377,35,男,177.0,54.4,17.4,增肌,月卡,2025-11-06,STUDENT
289,liaojie288,唐柳,qiangli@example.net,15682878883,55,女,161.2,63.2,24.3,减脂,年卡,2024-10-22,STUDENT
290,ming30289,朱桂花,qdong@example.com,13981432341,36,女,152.6,59.2,25.4,增肌,年卡,2024-03-05,STUDENT
291,longlei290,杨玉梅,fang28@example.com,15828042647,63,男,174.0,68.9,22.8,增肌,年卡,2025-02-21,STUDENT
292,minkong291,彭鑫,jxue@example.org,15578464660,26,男,175.8,95.2,30.8,减脂,季卡,2025-05-28,STUDENT
293,jiajie292,李坤,qshi@example.com,13972294088,28,女,160.9,58.9,22.7,增肌,季卡,2025-01-03,STUDENT
294,jshen293,邱秀华,yangyan@example.org,18228171337,58,女,157.7,48.4,19.5,减脂,月卡,2025-04-19,STUDENT
295,shaoli294,边东,qiangqiu@example.com,15178619481,30,女,164.2,52.4,19.4,减重,月卡,2025-02-28,STUDENT
296,fang63295,阎军,vsong@example.net,13972093301,55,女,160.4,52.9,20.6,减重,年卡,2025-07-12,STUDENT
297,ping99296,杨俊,yiping@example.net,13888333486,45,女,162.4,60.7,23.0,减重,月卡,2024-07-13,STUDENT
298,sma297,黄丹,yang01@example.net,15990858728,30,女,165.2,55.9,20.5,减重,次卡,2024-07-23,STUDENT
299,minduan298,田颖,xiuyingzhang@example.net,14524326708,29,男,170.4,61.1,21.1,减脂,月卡,2025-03-09,STUDENT
300,liwei299,张燕,jing87@example.com,14794707207,33,女,157.8,57.6,23.1,减脂,年卡,2024-10-07,STUDENT
301,jinglin300,黄坤,fang73@example.com,15133323404,22,女,163.8,51.6,19.2,增肌,季卡,2024-11-07,STUDENT
302,weiliang301,郝雷,naliu@example.net,13889233019,21,女,164.3,70.4,26.1,减脂,月卡,2024-07-24,STUDENT
303,kcai302,文龙,xiayuan@example.net,13703688957,34,女,162.1,72.6,27.6,增肌,年卡,2024-04-06,STUDENT
304,ganglei303,林颖,xiangyan@example.com,13744419735,19,女,156.1,44.5,18.3,减重,次卡,2024-05-30,STUDENT
305,qiangfu304,吴雪梅,caifang@example.net,18602080004,48,男,161.3,74.1,28.5,减脂,季卡,2025-11-11,STUDENT
306,huangjie305,刘英,yongjin@example.org,15128052477,20,女,163.3,58.2,21.8,增肌,年卡,2025-07-23,STUDENT
307,tanwei306,王丹,fuyan@example.net,13759829591,44,男,173.7,62.2,20.6,减重,年卡,2025-07-09,STUDENT
308,chao67307,李淑华,btang@example.net,15946473837,35,女,172.2,66.4,22.4,减脂,年卡,2024-07-19,STUDENT
309,tren308,张想,caiqiang@example.com,13308343232,35,女,160.5,62.3,24.2,减脂,月卡,2025-01-17,STUDENT
310,xiulan75309,林文,yantian@example.com,15326309371,42,女,162.4,59.8,22.7,增肌,年卡,2024-03-18,STUDENT
311,caoxiulan310,刘伟,tqian@example.net,13623684885,25,女,156.0,57.0,23.4,塑形,年卡,2024-05-09,STUDENT
312,xiena311,张金凤,na14@example.com,13370793574,26,女,169.4,74.7,26.0,减重,年卡,2024-03-28,STUDENT
313,mengjie312,林雪,phou@example.net,13897664514,42,男,181.6,74.1,22.5,增肌,季卡,2024-05-15,STUDENT
314,weicui313,伍桂兰,junlong@example.org,15156546277,47,男,166.1,65.1,23.6,减重,季卡,2025-07-20,STUDENT
315,yan77314,贾帆,xiuying41@example.net,13122886319,29,女,160.3,64.9,25.3,减脂,年卡,2024-08-27,STUDENT
316,juan75315,石桂荣,xueming@example.com,18884832391,46,男,161.8,74.9,28.6,减脂,年卡,2024-02-13,STUDENT
317,jinghuang316,张雷,fanqiang@example.org,18199310651,32,女,159.2,52.5,20.7,塑形,季卡,2024-06-25,STUDENT
318,yang60317,蔡峰,dengyan@example.org,14728501162,31,女,154.9,40.9,17.0,减脂,月卡,2025-04-14,STUDENT
319,xiulancui318,周秀芳,li68@example.com,13043606450,30,男,176.9,75.8,24.2,塑形,次卡,2025-03-02,STUDENT
320,jun07319,陈荣,jie88@example.com,13352854603,43,女,153.6,42.7,18.1,减脂,年卡,2025-03-17,STUDENT
321,wsong320,陈淑珍,odai@example.net,13302830999,35,女,158.3,67.7,27.0,增肌,季卡,2025-01-03,STUDENT
322,jun76321,冯建平,pengjing@example.com,18672735070,58,女,158.7,44.1,17.5,减重,次卡,2025-10-03,STUDENT
323,heguiying322,耿坤,shu@example.net,15684826846,33,女,158.8,53.4,21.2,增肌,季卡,2024-06-19,STUDENT
324,jiezhong323,臧慧,ryi@example.net,15661974928,34,女,150.0,49.1,21.8,减重,年卡,2024-05-01,STUDENT
325,yaoli324,王玉英,mzheng@example.org,15216759076,18,男,170.6,75.9,26.1,减脂,月卡,2024-10-25,STUDENT
326,jun41325,马艳,jinyang@example.org,15821063087,33,男,183.1,91.8,27.4,减脂,月卡,2024-06-07,STUDENT
327,jingyuan326,刘玉兰,tyao@example.com,18766853474,58,女,158.7,47.0,18.7,减脂,年卡,2024-08-22,STUDENT
328,jinglai327,杨红梅,gmo@example.com,15139096720,29,女,172.9,66.3,22.2,减重,年卡,2025-09-22,STUDENT
329,junyang328,杜秀珍,jun81@example.com,18933414687,39,男,172.1,70.9,23.9,塑形,月卡,2025-06-25,STUDENT
330,xiangguiying329,李超,xiulan48@example.org,14556767893,46,女,161.0,55.9,21.6,增肌,月卡,2025-03-01,STUDENT
331,sding330,李帆,chao11@example.com,13714496767,46,女,157.1,50.3,20.4,减脂,月卡,2025-01-13,STUDENT
332,qiang05331,林秀华,cyuan@example.com,13082881183,34,女,159.8,52.0,20.4,增肌,月卡,2024-07-24,STUDENT
333,xiulanwen332,梁林,weikong@example.com,18763536473,29,男,167.7,68.4,24.3,减重,年卡,2024-02-28,STUDENT
334,guiying86333,詹丽华,fzhang@example.org,15262139947,28,男,170.5,82.9,28.5,增肌,年卡,2024-05-20,STUDENT
335,guiying63334,罗璐,yanshi@example.org,13212265110,39,男,156.1,66.5,27.3,减脂,年卡,2024-11-02,STUDENT
336,yongxiang335,蔡晨,li73@example.org,13902307967,44,女,166.2,47.0,17.0,减重,年卡,2025-06-16,STUDENT
337,cdong336,顾丹,taozheng@example.com,15212388842,63,女,158.3,52.3,20.9,塑形,月卡,2024-11-25,STUDENT
338,juan44337,熊玉珍,naqiao@example.org,18753796272,22,女,153.0,46.0,19.7,减重,年卡,2025-12-11,STUDENT
339,jianglei338,白芳,guiyinglai@example.org,13641307990,31,男,165.3,80.0,29.3,减重,月卡,2025-02-11,STUDENT
340,tao21339,黄晨,weiye@example.com,13606657007,22,男,177.6,87.7,27.8,减脂,次卡,2024-12-11,STUDENT
341,xiulan88340,徐欣,duanxia@example.net,18901871971,39,男,176.3,64.1,20.6,减脂,季卡,2024-04-11,STUDENT
342,liuli341,赵刚,jliu@example.org,13374710131,34,女,157.4,58.1,23.5,增肌,年卡,2025-05-13,STUDENT
343,lei07342,刘利,wugang@example.org,15188069175,45,男,164.7,70.9,26.1,减脂,年卡,2024-12-17,STUDENT
344,tianli343,邓冬梅,mtian@example.com,13666445482,19,男,170.6,66.5,22.9,增肌,次卡,2025-05-29,STUDENT
345,xialu344,邱文,duantao@example.org,18076451407,28,男,176.3,78.7,25.3,减重,年卡,2025-08-25,STUDENT
346,rliang345,薛玉梅,yancao@example.net,13219417603,45,女,158.2,63.8,25.5,减重,年卡,2025-10-27,STUDENT
347,zzheng346,马秀兰,liaoguiying@example.net,15929591619,34,女,154.6,57.0,23.8,减脂,月卡,2024-09-05,STUDENT
348,yifang347,林磊,zhangwei@example.com,13629295098,40,男,175.6,71.1,23.1,减重,年卡,2025-05-13,STUDENT
349,echen348,曾洁,wxiao@example.org,13525165996,26,女,161.6,47.7,18.2,减重,月卡,2025-10-22,STUDENT
350,liangguiying349,赵燕,houli@example.net,15375607135,47,女,164.6,58.1,21.4,减重,季卡,2025-08-06,STUDENT
351,fxiao350,郭明,xia71@example.net,18824882329,42,女,157.4,62.3,25.1,塑形,季卡,2024-12-01,STUDENT
352,yanluo351,裴林,duanxiuying@example.com,13135154225,34,男,167.8,55.7,19.8,减脂,季卡,2025-06-23,STUDENT
353,shenwei352,余莹,minmeng@example.com,13981303161,62,男,162.7,68.3,25.8,增肌,季卡,2025-12-19,STUDENT
354,yanpeng353,柴文,tanxiuying@example.com,15158289869,40,女,153.6,64.3,27.3,减脂,年卡,2024-06-26,STUDENT
355,fengjie354,黄淑兰,xiuying13@example.net,15235502294,29,男,159.5,74.0,29.1,减脂,月卡,2025-06-12,STUDENT
356,yaoyang355,蒋晶,tanyang@example.com,18848942497,47,男,173.3,71.2,23.7,增肌,季卡,2025-12-06,STUDENT
357,kli356,周萍,juanzhang@example.org,14508614453,19,男,168.7,71.7,25.2,减脂,季卡,2024-02-03,STUDENT
358,ping20357,童建军,taomin@example.org,14541074739,36,男,171.8,80.6,27.3,增肌,季卡,2025-04-27,STUDENT
359,junyuan358,黄秀英,guiyingfan@example.com,18935005500,26,男,172.7,72.9,24.5,减脂,季卡,2024-05-12,STUDENT
360,yan11359,姚峰,yang64@example.net,18637463007,35,女,158.2,54.6,21.8,减重,年卡,2024-02-15,STUDENT
361,lcui360,张波,xiuying80@example.org,15086299790,32,女,161.5,44.4,17.0,减重,年卡,2024-04-26,STUDENT
362,tao07361,原旭,jie12@example.net,13400411438,48,女,153.3,56.9,24.2,减脂,月卡,2025-01-04,STUDENT
363,dengjing362,蒋超,chenchao@example.org,14593921055,52,女,160.9,55.5,21.4,减脂,季卡,2025-02-18,STUDENT
364,gkang363,黄想,tiangang@example.net,15609805063,34,女,160.1,59.1,23.0,减重,季卡,2025-07-28,STUDENT
365,lfu364,施丹丹,yanhuang@example.net,13697396980,36,女,157.3,48.7,19.7,塑形,年卡,2025-08-07,STUDENT
366,minyu365,周明,pengguiying@example.org,18882932188,30,男,173.2,63.2,21.1,减重,月卡,2024-09-18,STUDENT
367,xiulan40366,丁丽,gangwu@example.org,18767710693,37,男,174.4,57.5,18.9,减重,季卡,2024-04-12,STUDENT
368,yongshen367,江丹,dqin@example.com,13932709066,37,男,178.2,80.7,25.4,增肌,年卡,2024-02-04,STUDENT
369,swang368,刘艳,nwang@example.net,15049195021,33,男,173.5,81.2,26.9,增肌,季卡,2025-12-07,STUDENT
370,xiulan45369,彭梅,dongping@example.com,13851873084,21,男,182.0,89.6,27.0,增肌,年卡,2025-04-18,STUDENT
371,luqiang370,马婷,junduan@example.org,15607765814,39,女,150.8,41.3,18.2,塑形,年卡,2025-03-08,STUDENT
372,rzhang371,高阳,bdong@example.org,13534977984,34,女,156.9,54.3,22.1,减重,季卡,2024-07-31,STUDENT
373,dzheng372,卢霞,yanxia@example.org,13488551855,33,女,162.6,52.4,19.8,塑形,季卡,2024-10-25,STUDENT
374,xia93373,刘秀芳,jiecheng@example.org,15769677963,21,男,173.1,65.1,21.7,减重,年卡,2024-05-03,STUDENT
375,yan99374,余阳,juan33@example.com,14500272561,32,女,156.9,43.8,17.8,减重,季卡,2024-11-29,STUDENT
376,yuanguiying375,赵秀英,kyu@example.net,13747026702,29,女,155.4,43.3,17.9,减脂,次卡,2025-01-11,STUDENT
377,xia71376,朱鑫,nyan@example.org,15823359911,33,女,155.1,60.5,25.2,减脂,年卡,2024-12-27,STUDENT
378,jing95377,陈涛,gchang@example.com,13294694608,25,男,166.3,88.2,31.9,塑形,年卡,2024-03-05,STUDENT
379,na49378,丁帅,taoyan@example.org,18722098893,64,男,175.0,75.2,24.6,增肌,月卡,2024-02-07,STUDENT
380,fenglei379,杨娜,zhengping@example.com,18675831958,18,女,155.7,58.4,24.1,减重,年卡,2025-10-14,STUDENT
381,zhongfang380,卿洋,ushao@example.com,18284557795,36,男,168.5,69.2,24.4,减脂,季卡,2024-03-30,STUDENT
382,xiuying59381,金宇,wzhu@example.net,15807201986,45,女,172.8,64.8,21.7,减脂,月卡,2024-06-26,STUDENT
383,pchen382,杨娜,lei44@example.net,15974230995,26,男,178.9,70.1,21.9,减脂,季卡,2025-03-04,STUDENT
384,afang383,罗兰英,yan79@example.net,13579841393,24,男,171.8,86.5,29.3,减重,月卡,2025-07-23,STUDENT
385,zhengjing384,李志强,gongyang@example.com,18583604498,22,女,156.9,67.5,27.4,减重,季卡,2024-12-05,STUDENT
386,yong22385,吴宁,qiangjiang@example.org,14530380494,63,男,176.2,69.3,22.3,塑形,季卡,2024-01-22,STUDENT
387,chao96386,郭成,xiakong@example.org,18983300650,37,男,175.8,83.2,26.9,减重,季卡,2024-06-05,STUDENT
388,chao85387,姚婷婷,qiang95@example.org,15556767316,26,男,175.7,59.6,19.3,减重,年卡,2024-03-02,STUDENT
389,konglei388,宣婷,juanhao@example.net,18896464100,45,男,167.6,65.4,23.3,增肌,次卡,2025-05-01,STUDENT
390,gangqiao389,王云,xiulanyu@example.com,14563427431,25,女,159.6,60.8,23.9,减重,月卡,2025-03-10,STUDENT
391,leiwang390,蒋晶,linming@example.net,13530837706,55,男,173.1,59.9,20.0,减重,年卡,2025-12-06,STUDENT
392,liduan391,梁凯,xia43@example.com,15518297926,65,男,174.3,78.5,25.8,增肌,年卡,2024-11-10,STUDENT
393,phu392,杨静,yongwan@example.com,15833724621,50,男,175.4,83.8,27.2,减脂,年卡,2024-11-19,STUDENT
394,rjia393,葛晶,pqian@example.org,15108280032,44,女,164.2,63.0,23.4,减重,年卡,2025-10-03,STUDENT
395,mkong394,金莉,pinglei@example.org,13745274618,31,男,171.6,56.0,19.0,减重,季卡,2025-10-06,STUDENT
396,dingyang395,吴萍,lei81@example.org,15163368409,35,女,162.1,59.5,22.6,塑形,季卡,2024-03-13,STUDENT
397,dxiao396,唐洋,xiuyinghan@example.org,13574469126,33,女,161.4,47.3,18.2,减重,年卡,2024-12-03,STUDENT
398,qiufang397,李璐,li47@example.net,15324621472,35,女,154.6,60.1,25.2,减重,年卡,2025-04-14,STUDENT
399,yuanyong398,熊凤兰,qhou@example.com,15046394211,37,女,159.8,61.4,24.0,减重,年卡,2024-03-13,STUDENT
400,chenxiulan399,刘琳,fwei@example.net,13816031548,24,女,160.1,56.6,22.1,减重,月卡,2025-02-10,STUDENT
401,azhang400,许秀珍,xuexiuying@example.org,15297137043,30,男,177.6,70.8,22.5,减重,月卡,2024-09-19,STUDENT
402,xiaowei401,魏璐,czheng@example.com,15354649137,34,女,160.5,53.1,20.6,减重,月卡,2024-06-03,STUDENT
403,gangbai402,杨波,twu@example.com,13499232835,23,女,157.8,52.5,21.1,减重,季卡,2025-09-27,STUDENT
404,xia71403,纪英,juanqin@example.com,18993108796,44,男,173.3,67.8,22.6,减脂,月卡,2024-11-28,STUDENT
405,gang34404,林桂芳,leitao@example.net,18991196899,22,女,166.3,53.4,19.3,减重,月卡,2025-07-04,STUDENT
406,tao34405,尹华,fangtan@example.com,18120518095,32,女,159.1,52.3,20.7,减脂,月卡,2025-04-09,STUDENT
407,liwang406,雷伟,liujun@example.net,15658742047,53,男,180.7,80.3,24.6,减脂,月卡,2025-12-16,STUDENT
408,fangwei407,黄建,fang94@example.org,18707172508,51,女,165.2,47.9,17.5,增肌,季卡,2025-01-14,STUDENT
409,panxiuying408,林雪梅,lzhang@example.net,18655638954,35,男,173.6,80.4,26.7,减重,年卡,2025-05-31,STUDENT
410,juangong409,丁瑜,fuping@example.net,15262726150,28,女,160.4,64.8,25.2,塑形,季卡,2024-03-14,STUDENT
411,wenjuan410,熊秀珍,fxue@example.net,14704066114,35,男,168.9,80.5,28.2,减重,季卡,2024-11-15,STUDENT
412,yongwan411,李凤英,gaoyong@example.com,13346796257,35,男,185.8,79.1,22.9,减脂,年卡,2024-01-24,STUDENT
